2026-04-15 11:20:45 - INFO - Experiment Name: exp_01
2026-04-15 11:20:45 - INFO - Starting training pipeline...
2026-04-15 11:20:46 - INFO - Using device: cuda
2026-04-15 11:20:46 - INFO - Seed is set to 42
2026-04-15 11:20:47 - INFO - Loss: BCEWithLogitsLoss()
2026-04-15 11:20:47 - INFO - LR: 0.001
2026-04-15 18:20:23 - INFO - Epoch 98/500 | Train Loss: 0.0123 | Val Loss: 0.0010 | Precision: 1.0000 | Recall: 1.0000
2026-04-15 18:21:33 - INFO - Epoch 99/500 | Train Loss: 0.0088 | Val Loss: 0.0128 | Precision: 0.9973 | Recall: 1.0000
2026-04-15 18:22:43 - INFO - Epoch 100/500 | Train Loss: 0.0219 | Val Loss: 0.0022 | Precision: 0.9972 | Recall: 0.9972
2026-04-15 18:24:05 - INFO - Epoch 101/500 | Train Loss: 0.0080 | Val Loss: 0.0529 | Precision: 0.9891 | Recall: 1.0000
2026-04-15 18:25:18 - INFO - Epoch 102/500 | Train Loss: 0.0273 | Val Loss: 0.0426 | Precision: 1.0000 | Recall: 0.9780
2026-04-15 18:26:29 - INFO - Epoch 103/500 | Train Loss: 0.0175 | Val Loss: 0.1336 | Precision: 0.9784 | Recall: 1.0000
2026-04-15 18:27:39 - INFO - Epoch 104/500 | Train Loss: 0.0092 | Val Loss: 0.0003 | Precision: 1.0000 | Recall: 1.0000
2026-04-15 18:28:50 - INFO - Epoch 105/500 | Train Loss: 0.0169 | Val Loss: 0.0076 | Precision: 0.9891 | Recall: 1.0000
2026-04-15 18:30:00 - INFO - Epoch 106/500 | Train Loss: 0.0038 | Val Loss: 0.0309 | Precision: 0.9732 | Recall: 1.0000
2026-04-15 18:31:10 - INFO - Epoch 107/500 | Train Loss: 0.0029 | Val Loss: 0.0756 | Precision: 0.9864 | Recall: 1.0000
2026-04-15 18:32:19 - INFO - Epoch 108/500 | Train Loss: 0.0053 | Val Loss: 0.0004 | Precision: 1.0000 | Recall: 1.0000
2026-04-15 18:33:29 - INFO - Epoch 109/500 | Train Loss: 0.0048 | Val Loss: 0.0041 | Precision: 0.9945 | Recall: 1.0000
2026-04-15 18:34:39 - INFO - Epoch 110/500 | Train Loss: 0.0058 | Val Loss: 0.1879 | Precision: 0.9864 | Recall: 1.0000
2026-04-15 18:35:50 - INFO - Epoch 111/500 | Train Loss: 0.0200 | Val Loss: 0.0002 | Precision: 1.0000 | Recall: 1.0000
2026-04-15 18:37:00 - INFO - Epoch 112/500 | Train Loss: 0.0167 | Val Loss: 0.0001 | Precision: 1.0000 | Recall: 1.0000
2026-04-15 18:38:10 - INFO - Epoch 113/500 | Train Loss: 0.0118 | Val Loss: 0.0000 | Precision: 1.0000 | Recall: 1.0000
2026-04-15 18:39:20 - INFO - Epoch 114/500 | Train Loss: 0.0082 | Val Loss: 0.0000 | Precision: 1.0000 | Recall: 1.0000
2026-04-15 18:40:29 - INFO - Epoch 115/500 | Train Loss: 0.0077 | Val Loss: 0.0000 | Precision: 1.0000 | Recall: 1.0000
